3.151	0.13489	-0.092084
3.161	0.133972	-0.0915916
3.171	0.133058	-0.0910999
3.181	0.13215	-0.0906089
3.191	0.131246	-0.0901187
3.201	0.130347	-0.0896292
3.211	0.129453	-0.0891406
3.221	0.128565	-0.0886528
3.231	0.12768	-0.0881659
3.241	0.126801	-0.0876799
3.251	0.125927	-0.0871948
3.261	0.125057	-0.0867108
3.271	0.124193	-0.0862277
3.281	0.123333	-0.0857456
3.291	0.122478	-0.0852646
3.301	0.121627	-0.0847847
3.311	0.120782	-0.0843059
3.321	0.119941	-0.0838283
3.331	0.119105	-0.0833517
3.341	0.118274	-0.0828764
3.351	0.117448	-0.0824023
3.361	0.116626	-0.0819294
3.371	0.115809	-0.0814578
3.381	0.114997	-0.0809874
3.391	0.11419	-0.0805184
3.401	0.113387	-0.0800506
3.411	0.112589	-0.0795842
3.421	0.111795	-0.0791192
3.431	0.111006	-0.0786555
3.441	0.110222	-0.0781932
3.451	0.109442	-0.0777323
3.461	0.108667	-0.0772729
3.471	0.107897	-0.0768149
3.481	0.107131	-0.0763584
3.491	0.10637	-0.0759033
3.501	0.105613	-0.0754498
3.511	0.104861	-0.0749977
3.521	0.104113	-0.0745472
3.531	0.10337	-0.0740982
3.541	0.102631	-0.0736508
3.551	0.101897	-0.073205
3.561	0.101167	-0.0727607
3.571	0.100441	-0.072318
3.581	0.0997205	-0.071877
3.591	0.0990039	-0.0714375
3.601	0.0982917	-0.0709997
3.611	0.0975839	-0.0705635
3.621	0.0968804	-0.070129
3.631	0.0961813	-0.0696961
3.641	0.0954865	-0.0692649
3.651	0.094796	-0.0688354
3.661	0.0941098	-0.0684076
3.671	0.0934279	-0.0679815
3.681	0.0927502	-0.067557
3.691	0.0920767	-0.0671343
3.701	0.0914075	-0.0667134
3.711	0.0907424	-0.0662941
3.721	0.0900816	-0.0658766
3.731	0.0894249	-0.0654609
3.741	0.0887724	-0.0650468
3.751	0.088124	-0.0646346
3.761	0.0874797	-0.0642241
3.771	0.0868395	-0.0638154
3.781	0.0862033	-0.0634085
3.791	0.0855713	-0.0630033
3.801	0.0849433	-0.0625999
3.811	0.0843193	-0.0621983
3.821	0.0836993	-0.0617986
3.831	0.0830833	-0.0614006
3.841	0.0824713	-0.0610044
3.851	0.0818632	-0.06061
3.861	0.0812591	-0.0602174
3.871	0.0806589	-0.0598267
3.881	0.0800625	-0.0594377
3.891	0.0794701	-0.0590506
3.901	0.0788815	-0.0586653
3.911	0.0782968	-0.0582818
3.921	0.0777159	-0.0579001
3.931	0.0771388	-0.0575203
3.941	0.0765655	-0.0571423
3.951	0.0759959	-0.0567661
3.961	0.0754301	-0.0563918
3.971	0.0748681	-0.0560192
3.981	0.0743098	-0.0556485
3.991	0.0737551	-0.0552797
4.001	0.0732042	-0.0549127
4.011	0.0726569	-0.0545475
4.021	0.0721132	-0.0541841
4.031	0.0715732	-0.0538226
4.041	0.0710367	-0.0534629
4.051	0.0705039	-0.053105
4.061	0.0699746	-0.0527489
4.071	0.0694489	-0.0523947
4.081	0.0689267	-0.0520423
4.091	0.0684081	-0.0516918
4.101	0.0678929	-0.0513431
4.111	0.0673812	-0.0509961
4.121	0.066873	-0.050651
4.131	0.0663682	-0.0503078
4.141	0.0658668	-0.0499663
4.151	0.0653688	-0.0496267
4.161	0.0648743	-0.0492889
4.171	0.0643831	-0.0489528
4.181	0.0638952	-0.0486186
4.191	0.0634107	-0.0482862
4.201	0.0629295	-0.0479556
4.211	0.0624516	-0.0476268
4.221	0.0619769	-0.0472998
4.231	0.0615056	-0.0469746
4.241	0.0610374	-0.0466512
4.251	0.0605725	-0.0463295
4.261	0.0601108	-0.0460097
4.271	0.0596523	-0.0456916
4.281	0.059197	-0.0453753
4.291	0.0587448	-0.0450608
4.301	0.0582958	-0.044748
4.311	0.0578498	-0.044437
4.321	0.057407	-0.0441278
4.331	0.0569673	-0.0438203
4.341	0.0565306	-0.0435146
4.351	0.056097	-0.0432106
4.361	0.0556664	-0.0429084
4.371	0.0552388	-0.0426079
4.381	0.0548142	-0.0423091
4.391	0.0543926	-0.0420121
4.401	0.053974	-0.0417167
4.411	0.0535583	-0.0414231
4.421	0.0531455	-0.0411312
4.431	0.0527357	-0.0408411
4.441	0.0523287	-0.0405526
4.451	0.0519246	-0.0402658
4.461	0.0515234	-0.0399807
4.471	0.051125	-0.0396973
4.481	0.0507294	-0.0394156
4.491	0.0503367	-0.0391356
4.501	0.0499467	-0.0388572
4.511	0.0495595	-0.0385805
4.521	0.0491751	-0.0383055
4.531	0.0487934	-0.0380321
4.541	0.0484144	-0.0377604
4.551	0.0480382	-0.0374903
4.561	0.0476646	-0.0372218
4.571	0.0472937	-0.036955
4.581	0.0469255	-0.0366898
4.591	0.0465599	-0.0364262
4.601	0.046197	-0.0361643
4.611	0.0458366	-0.0359039
4.621	0.0454789	-0.0356452
4.631	0.0451237	-0.035388
4.641	0.0447711	-0.0351325
4.651	0.0444211	-0.0348785
4.661	0.0440736	-0.0346261
4.671	0.0437286	-0.0343752
4.681	0.043386	-0.034126
4.691	0.043046	-0.0338783
4.701	0.0427085	-0.0336321
4.711	0.0423734	-0.0333875
4.721	0.0420407	-0.0331444
4.731	0.0417105	-0.0329029
4.741	0.0413827	-0.0326629
4.751	0.0410572	-0.0324244
4.761	0.0407342	-0.0321874
4.771	0.0404135	-0.0319519
4.781	0.0400951	-0.0317179
4.791	0.0397791	-0.0314855
4.801	0.0394654	-0.0312545
4.811	0.039154	-0.031025
4.821	0.0388449	-0.0307969
4.831	0.0385381	-0.0305704
4.841	0.0382335	-0.0303453
4.851	0.0379312	-0.0301216
4.861	0.0376311	-0.0298994
4.871	0.0373332	-0.0296786
4.881	0.0370375	-0.0294593
4.891	0.036744	-0.0292414
4.901	0.0364526	-0.0290249
4.911	0.0361635	-0.0288099
4.921	0.0358764	-0.0285962
4.931	0.0355915	-0.028384
4.941	0.0353088	-0.0281731
4.951	0.0350281	-0.0279636
4.961	0.0347495	-0.0277555
4.971	0.034473	-0.0275488
4.981	0.0341985	-0.0273435
4.991	0.0339261	-0.0271395
5.001	0.0336557	-0.0269368
5.011	0.0333874	-0.0267355
5.021	0.033121	-0.0265356
5.031	0.0328566	-0.026337
5.041	0.0325943	-0.0261397
5.051	0.0323338	-0.0259437
5.061	0.0320754	-0.0257491
5.071	0.0318189	-0.0255557
5.081	0.0315643	-0.0253637
5.091	0.0313116	-0.0251729
5.101	0.0310608	-0.0249835
5.111	0.0308119	-0.0247953
5.121	0.0305649	-0.0246084
5.131	0.0303197	-0.0244227
5.141	0.0300764	-0.0242383
5.151	0.029835	-0.0240552
5.161	0.0295953	-0.0238733
5.171	0.0293575	-0.0236927
5.181	0.0291215	-0.0235133
5.191	0.0288872	-0.0233351
5.201	0.0286548	-0.0231581
5.211	0.028424	-0.0229824
5.221	0.0281951	-0.0228078
5.231	0.0279679	-0.0226345
5.241	0.0277424	-0.0224623
5.251	0.0275186	-0.0222914
5.261	0.0272966	-0.0221216
5.271	0.0270762	-0.021953
5.281	0.0268575	-0.0217855
5.291	0.0266405	-0.0216192
5.301	0.0264251	-0.0214541
5.311	0.0262114	-0.0212901
5.321	0.0259993	-0.0211273
5.331	0.0257889	-0.0209656
5.341	0.02558	-0.020805
5.351	0.0253727	-0.0206456
5.361	0.0251671	-0.0204872
5.371	0.024963	-0.02033
5.381	0.0247605	-0.0201739
5.391	0.0245595	-0.0200189
5.401	0.0243601	-0.0198649
5.411	0.0241622	-0.0197121
5.421	0.0239659	-0.0195603
5.431	0.023771	-0.0194096
5.441	0.0235777	-0.0192599
5.451	0.0233858	-0.0191114
5.461	0.0231954	-0.0189638
5.471	0.0230065	-0.0188173
5.481	0.0228191	-0.0186719
5.491	0.0226331	-0.0185275
5.501	0.0224485	-0.0183841
5.511	0.0222654	-0.0182418
5.521	0.0220837	-0.0181004
5.531	0.0219034	-0.0179601
5.541	0.0217245	-0.0178207
5.551	0.021547	-0.0176824
5.561	0.0213708	-0.0175451
5.571	0.0211961	-0.0174087
5.581	0.0210227	-0.0172733
5.591	0.0208506	-0.0171389
5.601	0.0206799	-0.0170055
5.611	0.0205105	-0.016873
5.621	0.0203424	-0.0167415
5.631	0.0201756	-0.0166109
5.641	0.0200102	-0.0164813
5.651	0.019846	-0.0163526
5.661	0.0196831	-0.0162249
5.671	0.0195215	-0.016098
5.681	0.0193612	-0.0159721
5.691	0.0192021	-0.0158471
5.701	0.0190442	-0.015723
5.711	0.0188876	-0.0155999
5.721	0.0187322	-0.0154776
5.731	0.0185781	-0.0153562
5.741	0.0184251	-0.0152357
5.751	0.0182733	-0.0151161
5.761	0.0181228	-0.0149973
5.771	0.0179734	-0.0148794
5.781	0.0178252	-0.0147624
5.791	0.0176781	-0.0146463
5.801	0.0175323	-0.014531
5.811	0.0173875	-0.0144165
5.821	0.0172439	-0.0143029
5.831	0.0171015	-0.0141901
5.841	0.0169601	-0.0140782
5.851	0.0168199	-0.0139671
5.861	0.0166808	-0.0138568
5.871	0.0165427	-0.0137473
5.881	0.0164058	-0.0136386
5.891	0.01627	-0.0135308
5.901	0.0161352	-0.0134237
5.911	0.0160015	-0.0133174
5.921	0.0158689	-0.013212
5.931	0.0157373	-0.0131073
5.941	0.0156067	-0.0130033
5.951	0.0154772	-0.0129002
5.961	0.0153487	-0.0127978
5.971	0.0152212	-0.0126962
5.981	0.0150948	-0.0125954
5.991	0.0149693	-0.0124953
6.001	0.0148449	-0.0123959
6.011	0.0147214	-0.0122973
6.021	0.0145989	-0.0121995
6.031	0.0144774	-0.0121023
6.041	0.0143569	-0.0120059
6.051	0.0142373	-0.0119103
6.061	0.0141187	-0.0118153
6.071	0.014001	-0.0117211
6.081	0.0138842	-0.0116275
6.091	0.0137684	-0.0115347
6.101	0.0136535	-0.0114426
6.111	0.0135396	-0.0113511
6.121	0.0134265	-0.0112604
6.131	0.0133144	-0.0111704
6.141	0.0132031	-0.011081
6.151	0.0130927	-0.0109923
6.161	0.0129833	-0.0109043
6.171	0.0128746	-0.0108169
6.181	0.0127669	-0.0107302
6.191	0.01266	-0.0106442
6.201	0.012554	-0.0105588
6.211	0.0124489	-0.0104741
6.221	0.0123445	-0.01039
6.231	0.0122411	-0.0103066
6.241	0.0121384	-0.0102238
6.251	0.0120366	-0.0101416
6.261	0.0119356	-0.0100601
6.271	0.0118354	-0.00997915
6.281	0.011736	-0.00989885
6.291	0.0116374	-0.00981917
6.301	0.0115396	-0.0097401
6.311	0.0114426	-0.00966163
6.321	0.0113464	-0.00958377
6.331	0.0112509	-0.0095065
6.341	0.0111562	-0.00942983
6.351	0.0110623	-0.00935375
6.361	0.0109692	-0.00927826
6.371	0.0108768	-0.00920335
6.381	0.0107851	-0.00912901
6.391	0.0106942	-0.00905525
6.401	0.010604	-0.00898206
6.411	0.0105145	-0.00890943
6.421	0.0104258	-0.00883737
6.431	0.0103378	-0.00876587
6.441	0.0102505	-0.00869491
6.451	0.0101639	-0.00862451
6.461	0.010078	-0.00855466
6.471	0.00999278	-0.00848534
6.481	0.00990827	-0.00841657
6.491	0.00982445	-0.00834833
6.501	0.00974131	-0.00828062
6.511	0.00965884	-0.00821344
6.521	0.00957704	-0.00814678
6.531	0.0094959	-0.00808065
6.541	0.00941542	-0.00801502
6.551	0.0093356	-0.00794991
6.561	0.00925642	-0.00788531
6.571	0.00917789	-0.00782122
6.581	0.0091	-0.00775762
6.591	0.00902274	-0.00769453
6.601	0.0089461	-0.00763193
6.611	0.00887009	-0.00756981
6.621	0.00879471	-0.00750819
6.631	0.00871993	-0.00744705
6.641	0.00864576	-0.00738639
6.651	0.0085722	-0.00732621
6.661	0.00849924	-0.0072665
6.671	0.00842687	-0.00720726
6.681	0.00835509	-0.00714849
6.691	0.0082839	-0.00709018
6.701	0.00821328	-0.00703234
6.711	0.00814325	-0.00697494
6.721	0.00807378	-0.00691801
6.731	0.00800489	-0.00686152
6.741	0.00793655	-0.00680548
6.751	0.00786878	-0.00674988
6.761	0.00780155	-0.00669473
6.771	0.00773488	-0.00664001
6.781	0.00766875	-0.00658572
6.791	0.00760316	-0.00653187
6.801	0.00753811	-0.00647844
6.811	0.00747359	-0.00642544
6.821	0.0074096	-0.00637286
6.831	0.00734614	-0.0063207
6.841	0.00728319	-0.00626895
6.851	0.00722076	-0.00621762
6.861	0.00715883	-0.0061667
6.871	0.00709742	-0.00611618
6.881	0.00703651	-0.00606606
6.891	0.0069761	-0.00601635
6.901	0.00691618	-0.00596704
6.911	0.00685676	-0.00591811
6.921	0.00679782	-0.00586959
6.931	0.00673936	-0.00582145
6.941	0.00668139	-0.00577369
6.951	0.00662389	-0.00572632
6.961	0.00656686	-0.00567933
6.971	0.0065103	-0.00563272
6.981	0.0064542	-0.00558648
6.991	0.00639857	-0.00554062
7.001	0.00634339	-0.00549512
7.011	0.00628866	-0.00544999
7.021	0.00623439	-0.00540522
7.031	0.00618056	-0.00536082
7.041	0.00612717	-0.00531677
7.051	0.00607422	-0.00527308
7.061	0.00602171	-0.00522975
7.071	0.00596963	-0.00518676
7.081	0.00591797	-0.00514412
7.091	0.00586674	-0.00510183
7.101	0.00581593	-0.00505988
7.111	0.00576554	-0.00501827
7.121	0.00571557	-0.004977
7.131	0.005666	-0.00493607
7.141	0.00561685	-0.00489546
7.151	0.00556809	-0.00485519
7.161	0.00551974	-0.00481525
7.171	0.00547179	-0.00477563
7.181	0.00542423	-0.00473633
7.191	0.00537706	-0.00469736
7.201	0.00533028	-0.0046587
7.211	0.00528388	-0.00462036
7.221	0.00523787	-0.00458233
7.231	0.00519224	-0.00454462
7.241	0.00514698	-0.00450721
7.251	0.00510209	-0.00447011
7.261	0.00505757	-0.00443331
7.271	0.00501342	-0.00439682
7.281	0.00496964	-0.00436062
7.291	0.00492621	-0.00432473
7.301	0.00488314	-0.00428913
7.311	0.00484043	-0.00425382
7.321	0.00479806	-0.0042188
7.331	0.00475605	-0.00418407
7.341	0.00471438	-0.00414963
7.351	0.00467306	-0.00411547
7.361	0.00463207	-0.00408159
7.371	0.00459142	-0.004048
7.381	0.00455111	-0.00401468
7.391	0.00451113	-0.00398164
7.401	0.00447148	-0.00394887
7.411	0.00443215	-0.00391638
7.421	0.00439315	-0.00388415
7.431	0.00435447	-0.00385219
7.441	0.0043161	-0.0038205
7.451	0.00427806	-0.00378907
7.461	0.00424032	-0.00375791
7.471	0.0042029	-0.003727
7.481	0.00416578	-0.00369635
7.491	0.00412897	-0.00366596
7.501	0.00409246	-0.00363582
7.511	0.00405625	-0.00360593
7.521	0.00402034	-0.00357629
7.531	0.00398472	-0.0035469
7.541	0.0039494	-0.00351776
7.551	0.00391437	-0.00348886
7.561	0.00387962	-0.00346021
7.571	0.00384516	-0.0034318
7.581	0.00381099	-0.00340362
7.591	0.00377709	-0.00337568
7.601	0.00374347	-0.00334798
7.611	0.00371013	-0.00332051
7.621	0.00367706	-0.00329328
7.631	0.00364426	-0.00326627
7.641	0.00361174	-0.00323949
7.651	0.00357947	-0.00321294
7.661	0.00354748	-0.00318662
7.671	0.00351574	-0.00316052
7.681	0.00348426	-0.00313464
7.691	0.00345305	-0.00310898
7.701	0.00342208	-0.00308353
7.711	0.00339138	-0.00305831
7.721	0.00336092	-0.0030333
7.731	0.00333071	-0.0030085
7.741	0.00330075	-0.00298392
7.751	0.00327103	-0.00295954
7.761	0.00324155	-0.00293538
7.771	0.00321232	-0.00291142
7.781	0.00318333	-0.00288766
7.791	0.00315457	-0.00286411
7.801	0.00312604	-0.00284077
7.811	0.00309775	-0.00281762
7.821	0.00306969	-0.00279468
7.831	0.00304186	-0.00277193
7.841	0.00301425	-0.00274938
7.851	0.00298687	-0.00272702
7.861	0.00295971	-0.00270486
7.871	0.00293277	-0.00268289
7.881	0.00290605	-0.0026611
7.891	0.00287955	-0.00263951
7.901	0.00285326	-0.00261811
7.911	0.00282719	-0.00259689
7.921	0.00280132	-0.00257586
7.931	0.00277567	-0.00255501
7.941	0.00275022	-0.00253435
7.951	0.00272498	-0.00251386
7.961	0.00269994	-0.00249355
7.971	0.00267511	-0.00247343
7.981	0.00265047	-0.00245348
7.991	0.00262604	-0.0024337
8.001	0.0026018	-0.0024141
8.011	0.00257776	-0.00239467
8.021	0.00255391	-0.00237542
8.031	0.00253025	-0.00235633
8.041	0.00250678	-0.00233741
8.051	0.0024835	-0.00231866
8.061	0.0024604	-0.00230008
8.071	0.0024375	-0.00228166
8.081	0.00241477	-0.00226341
8.091	0.00239223	-0.00224532
8.101	0.00236986	-0.00222739
8.111	0.00234768	-0.00220963
8.121	0.00232567	-0.00219202
8.131	0.00230384	-0.00217457
8.141	0.00228218	-0.00215727
8.151	0.00226069	-0.00214014
8.161	0.00223938	-0.00212315
8.171	0.00221823	-0.00210632
8.181	0.00219725	-0.00208965
8.191	0.00217643	-0.00207312
8.201	0.00215579	-0.00205675
8.211	0.0021353	-0.00204052
8.221	0.00211497	-0.00202444
8.231	0.00209481	-0.00200851
8.241	0.0020748	-0.00199273
8.251	0.00205495	-0.00197709
8.261	0.00203526	-0.00196159
8.271	0.00201572	-0.00194624
8.281	0.00199634	-0.00193102
8.291	0.0019771	-0.00191595
8.301	0.00195802	-0.00190102
8.311	0.00193908	-0.00188623
8.321	0.00192029	-0.00187157
8.331	0.00190165	-0.00185705
8.341	0.00188315	-0.00184267
8.351	0.0018648	-0.00182842
8.361	0.00184658	-0.0018143
8.371	0.00182851	-0.00180032
8.381	0.00181057	-0.00178647
8.391	0.00179278	-0.00177275
8.401	0.00177512	-0.00175916
8.411	0.0017576	-0.0017457
8.421	0.0017402	-0.00173237
8.431	0.00172295	-0.00171916
8.441	0.00170582	-0.00170608
8.451	0.00168883	-0.00169313
8.461	0.00167196	-0.0016803
8.471	0.00165522	-0.00166759
8.481	0.00163861	-0.00165501
8.491	0.00162212	-0.00164255
8.501	0.00160575	-0.00163021
8.511	0.00158951	-0.00161799
8.521	0.00157339	-0.00160589
8.531	0.0015574	-0.00159391
8.541	0.00154152	-0.00158204
8.551	0.00152575	-0.0015703
8.561	0.00151011	-0.00155867
8.571	0.00149458	-0.00154715
8.581	0.00147917	-0.00153575
8.591	0.00146387	-0.00152446
8.601	0.00144868	-0.00151329
8.611	0.0014336	-0.00150222
8.621	0.00141863	-0.00149127
8.631	0.00140377	-0.00148043
8.641	0.00138902	-0.0014697
8.651	0.00137438	-0.00145908
8.661	0.00135984	-0.00144857
8.671	0.00134541	-0.00143817
